"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2014","ES512","HAB_KM2","125.9",""
"2014","ES513","HAB_KM2","35.8",""
"2014","ES514","HAB_KM2","126.8",""
"2014","ES521","HAB_KM2","321.0",""
"2014","ES522","HAB_KM2","87.1",""
"2014","ES523","HAB_KM2","234.4",""
"2014","ES531","HAB_KM2","236.9",""
"2014","ES532","HAB_KM2","239.9",""
"2014","ES533","HAB_KM2","134.5",""
"2014","ES611","HAB_KM2","78.7",""
"2014","ES612","HAB_KM2","170.9",""
"2014","ES613","HAB_KM2","58.4",""
"2014","ES614","HAB_KM2","73.0",""
"2014","ES615","HAB_KM2","52.7",""
"2014","ES616","HAB_KM2","48.9",""
"2014","ES617","HAB_KM2","224.0",""
"2014","ES618","HAB_KM2","139.5",""
"2014","ES620","HAB_KM2","129.5",""
"2014","ES630","HAB_KM2","4,457.0",""
"2014","ES640","HAB_KM2","6,478.5",""
"2014","ES703","HAB_KM2","39.4",""
"2014","ES704","HAB_KM2","65.6",""
"2014","ES705","HAB_KM2","548.5",""
"2014","ES706","HAB_KM2","57.3",""
"2014","ES707","HAB_KM2","118.1",""
"2014","ES708","HAB_KM2","166.5",""
"2014","ES709","HAB_KM2","443.3",""
"2014","FR101","HAB_KM2","21,490.0",""
"2014","FR102","HAB_KM2","235.7",""
"2014","FR103","HAB_KM2","626.7",""
"2014","FR104","HAB_KM2","702.9",""
"2014","FR105","HAB_KM2","9,300.4",""
"2014","FR106","HAB_KM2","6,702.7",""
"2014","FR107","HAB_KM2","5,655.8",""
"2014","FR108","HAB_KM2","973.8",""
"2014","FRB01","HAB_KM2","42.6",""
"2014","FRB02","HAB_KM2","73.3",""
"2014","FRB03","HAB_KM2","33.0",""
"2014","FRB04","HAB_KM2","99.1",""
"2014","FRB05","HAB_KM2","52.4",""
"2014","FRB06","HAB_KM2","99.4",""
"2014","FRC11","HAB_KM2","60.7",""
"2014","FRC12","HAB_KM2","31.1",""
"2014","FRC13","HAB_KM2","65.0",""
"2014","FRC14","HAB_KM2","45.9",""
"2014","FRC21","HAB_KM2","102.3",""
"2014","FRC22","HAB_KM2","52.1",""
"2014","FRC23","HAB_KM2","44.4",""
"2014","FRC24","HAB_KM2","240.3",""
"2014","FRD11","HAB_KM2","123.7",""
"2014","FRD12","HAB_KM2","83.2",""
"2014","FRD13","HAB_KM2","46.8",""
"2014","FRD21","HAB_KM2","100.3",""
"2014","FRD22","HAB_KM2","200.9",""
"2014","FRE11","HAB_KM2","454.6",""
"2014","FRE12","HAB_KM2","220.4",""
"2014","FRE21","HAB_KM2","73.0",""
"2014","FRE22","HAB_KM2","140.0",""
"2014","FRE23","HAB_KM2","93.1",""
"2014","FRF11","HAB_KM2","234.5",""
"2014","FRF12","HAB_KM2","216.9",""
"2014","FRF21","HAB_KM2","53.4",""
"2014","FRF22","HAB_KM2","51.7",""
"2014","FRF23","HAB_KM2","70.3",""
"2014","FRF24","HAB_KM2","28.9",""
"2014","FRF31","HAB_KM2","139.9",""
"2014","FRF32","HAB_KM2","30.8",""
"2014","FRF33","HAB_KM2","169.2",""
"2014","FRF34","HAB_KM2","63.3",""
"2014","FRG01","HAB_KM2","198.6",""
"2014","FRG02","HAB_KM2","112.6",""
"2014","FRG03","HAB_KM2","59.1",""
"2014","FRG04","HAB_KM2","91.2",""
"2014","FRG05","HAB_KM2","98.4",""
"2014","FRH01","HAB_KM2","85.8",""
"2014","FRH02","HAB_KM2","134.3",""
"2014","FRH03","HAB_KM2","152.3",""
"2014","FRH04","HAB_KM2","108.4",""
"2014","FRI11","HAB_KM2","45.3",""
"2014","FRI12","HAB_KM2","155.4",""
"2014","FRI13","HAB_KM2","43.5",""
"2014","FRI14","HAB_KM2","62.3",""
"2014","FRI15","HAB_KM2","87.2",""
"2014","FRI21","HAB_KM2","41.2",""
"2014","FRI22","HAB_KM2","21.6",""
"2014","FRI23","HAB_KM2","68.0",""
"2014","FRI31","HAB_KM2","59.3",""
"2014","FRI32","HAB_KM2","92.6",""
"2014","FRI33","HAB_KM2","62.0",""
"2014","FRI34","HAB_KM2","61.9",""
"2014","FRJ11","HAB_KM2","58.6",""
"2014","FRJ12","HAB_KM2","127.3",""
"2014","FRJ13","HAB_KM2","183.4",""
"2014","FRJ14","HAB_KM2","14.8",""
"2014","FRJ15","HAB_KM2","114.7",""
"2014","FRJ21","HAB_KM2","31.1",""
"2014","FRJ22","HAB_KM2","31.9",""
"2014","FRJ23","HAB_KM2","209.7",""
"2014","FRJ24","HAB_KM2","30.3",""
"2014","FRJ25","HAB_KM2","33.4",""
"2014","FRJ26","HAB_KM2","50.8",""
"2014","FRJ27","HAB_KM2","67.0",""
"2014","FRJ28","HAB_KM2","68.6",""
"2014","FRK11","HAB_KM2","46.7",""
"2014","FRK12","HAB_KM2","25.5",""
"2014","FRK13","HAB_KM2","45.4",""
"2014","FRK14","HAB_KM2","80.8",""
"2014","FRK21","HAB_KM2","111.9",""
"2014","FRK22","HAB_KM2","58.4",""
"2014","FRK23","HAB_KM2","76.9",""
"2014","FRK24","HAB_KM2","159.7",""
"2014","FRK25","HAB_KM2","159.4",""
"2014","FRK26","HAB_KM2","561.3",""
"2014","FRK27","HAB_KM2","69.1",""
"2014","FRK28","HAB_KM2","172.5",""
"2014","FRL01","HAB_KM2","23.2",""
"2014","FRL02","HAB_KM2","24.8",""
"2014","FRL03","HAB_KM2","252.4",""
"2014","FRL04","HAB_KM2","423.3",""
"2014","FRL05","HAB_KM2","173.8",""
"2014","FRL06","HAB_KM2","156.4",""
"2014","FRM01","HAB_KM2","38.0",""
"2014","FRM02","HAB_KM2","37.2",""
"2014","FRY10","HAB_KM2","258.6",""
"2014","FRY20","HAB_KM2","347.0",""
"2014","FRY30","HAB_KM2","3.1",""
"2014","FRY40","HAB_KM2","341.7",""
"2014","FRY50","HAB_KM2","624.5",""
"2014","FR211","HAB_KM2","53.3",""
"2014","FR212","HAB_KM2","51.4",""
"2014","FR213","HAB_KM2","70.0",""
"2014","FR214","HAB_KM2","29.0",""
"2014","FR221","HAB_KM2","73.2",""
"2014","FR222","HAB_KM2","139.9",""
"2014","FR223","HAB_KM2","92.7",""
"2014","FR231","HAB_KM2","99.4",""
"2014","FR232","HAB_KM2","200.4",""
"2014","FR241","HAB_KM2","42.8",""
"2014","FR242","HAB_KM2","73.8",""
"2014","FR243","HAB_KM2","33.2",""
"2014","FR244","HAB_KM2","98.7",""
"2014","FR245","HAB_KM2","52.5",""
"2014","FR246","HAB_KM2","99.1",""
"2014","FR251","HAB_KM2","124.8",""
"2014","FR252","HAB_KM2","84.1",""
"2014","FR253","HAB_KM2","47.1",""
"2014","FR261","HAB_KM2","60.7",""
"2014","FR262","HAB_KM2","31.2",""
"2014","FR263","HAB_KM2","64.8",""
"2014","FR264","HAB_KM2","46.0",""
"2014","FR301","HAB_KM2","453.5",""
"2014","FR302","HAB_KM2","220.7",""
"2014","FR411","HAB_KM2","139.8",""
"2014","FR412","HAB_KM2","30.8",""
"2014","FR413","HAB_KM2","168.1",""
"2014","FR414","HAB_KM2","63.5",""
"2014","FR421","HAB_KM2","234.4",""
"2014","FR422","HAB_KM2","216.0",""
"2014","FR431","HAB_KM2","102.4",""
"2014","FR432","HAB_KM2","52.1",""
"2014","FR433","HAB_KM2","44.4",""
"2014","FR434","HAB_KM2","237.0",""
"2014","FR511","HAB_KM2","198.9",""
"2014","FR512","HAB_KM2","112.8",""
"2014","FR513","HAB_KM2","59.5",""
"2014","FR514","HAB_KM2","91.6",""
"2014","FR515","HAB_KM2","98.9",""
"2014","FR521","HAB_KM2","86.9",""
"2014","FR522","HAB_KM2","134.7",""
"2014","FR523","HAB_KM2","153.2",""
"2014","FR524","HAB_KM2","108.9",""
"2014","FR531","HAB_KM2","59.4",""
"2014","FR532","HAB_KM2","93.0",""
"2014","FR533","HAB_KM2","62.3",""
"2014","FR534","HAB_KM2","62.1",""
"2014","FR611","HAB_KM2","45.9",""
"2014","FR612","HAB_KM2","153.7",""
"2014","FR613","HAB_KM2","43.5",""
"2014","FR614","HAB_KM2","62.2",""
"2014","FR615","HAB_KM2","87.5",""
"2014","FR621","HAB_KM2","31.2",""
"2014","FR622","HAB_KM2","31.9",""
"2014","FR623","HAB_KM2","210.2",""
"2014","FR624","HAB_KM2","30.5",""
"2014","FR625","HAB_KM2","33.3",""
"2014","FR626","HAB_KM2","51.2",""
"2014","FR627","HAB_KM2","67.0",""
"2014","FR628","HAB_KM2","68.3",""
"2014","FR631","HAB_KM2","41.3",""
"2014","FR632","HAB_KM2","21.6",""
"2014","FR633","HAB_KM2","68.1",""
"2014","FR711","HAB_KM2","109.2",""
"2014","FR712","HAB_KM2","58.5",""
"2014","FR713","HAB_KM2","76.9",""
"2014","FR714","HAB_KM2","167.8",""
"2014","FR715","HAB_KM2","158.6",""
"2014","FR716","HAB_KM2","557.7",""
"2014","FR717","HAB_KM2","70.9",""
"2014","FR718","HAB_KM2","179.7",""
"2014","FR721","HAB_KM2","46.6",""
"2014","FR722","HAB_KM2","25.6",""
"2014","FR723","HAB_KM2","45.6",""
"2014","FR724","HAB_KM2","81.0",""
"2014","FR811","HAB_KM2","59.7",""
"2014","FR812","HAB_KM2","125.9",""
"2014","FR813","HAB_KM2","182.6",""
"2014","FR814","HAB_KM2","14.8",""
"2014","FR815","HAB_KM2","113.9",""
"2014","FR821","HAB_KM2","23.3",""
"2014","FR822","HAB_KM2","25.3",""
"2014","FR823","HAB_KM2","251.9",""
"2014","FR824","HAB_KM2","395.4",""
"2014","FR825","HAB_KM2","174.7",""
"2014","FR826","HAB_KM2","155.9",""
"2014","FR831","HAB_KM2","37.9",""
"2014","FR832","HAB_KM2","37.2",""
"2014","FRA10","HAB_KM2","327.0",""
"2014","FRA20","HAB_KM2","339.0",""
"2014","FRA30","HAB_KM2","3.1",""
"2014","FRA40","HAB_KM2","338.2",""
"2014","FRA50","HAB_KM2",":",""
"2014","HR031","HAB_KM2","81.9",""
"2014","HR032","HAB_KM2","9.1",""
"2014","HR033","HAB_KM2","47.0",""
"2014","HR034","HAB_KM2","35.3",""
"2014","HR035","HAB_KM2","100.1",""
"2014","HR036","HAB_KM2","74.0",""
"2014","HR037","HAB_KM2","68.7",""
"2014","HR041","HAB_KM2","1,245.6",""
"2014","HR042","HAB_KM2","104.0",""
"2014","HR043","HAB_KM2","105.8",""
"2014","HR044","HAB_KM2","137.4",""
"2014","HR045","HAB_KM2","65.0",""
"2014","HR046","HAB_KM2","155.1",""
"2014","HR047","HAB_KM2","43.7",""
"2014","HR048","HAB_KM2","40.5",""
"2014","HR049","HAB_KM2","41.1",""
"2014","HR04A","HAB_KM2","75.8",""
"2014","HR04B","HAB_KM2","71.8",""
"2014","HR04C","HAB_KM2","70.5",""
"2014","HR04D","HAB_KM2","34.2",""
"2014","HR04E","HAB_KM2","36.7",""
"2014","ITC11","HAB_KM2","341.1",""
"2014","ITC12","HAB_KM2","86.7",""
"2014","ITC13","HAB_KM2","202.8",""
"2014","ITC14","HAB_KM2","75.5",""
"2014","ITC15","HAB_KM2","289.1",""
"2014","ITC16","HAB_KM2","86.9",""
"2014","ITC17","HAB_KM2","146.6",""
"2014","ITC18","HAB_KM2","124.9",""
"2014","ITC20","HAB_KM2","39.7",""
"2014","ITC31","HAB_KM2","190.2",""
"2014","ITC32","HAB_KM2","186.3",""
"2014","ITC33","HAB_KM2","478.5",""
"2014","ITC34","HAB_KM2","257.9",""
"2014","ITC41","HAB_KM2","798.8",""
"2014","ITC42","HAB_KM2","504.5",""
"2014","ITC43","HAB_KM2","456.5",""
"2014","ITC44","HAB_KM2","57.7",""
"2014","ITC46","HAB_KM2","417.9",""
"2014","ITC47","HAB_KM2","282.1",""
"2014","ITC48","HAB_KM2","192.2",""
"2014","ITC49","HAB_KM2","309.1",""
"2014","ITC4A","HAB_KM2","213.1",""
"2014","ITC4B","HAB_KM2","186.4",""
"2014","ITC4C","HAB_KM2","2,021.9",""
"2014","ITC4D","HAB_KM2","2,132.4",""
"2014","ITH10","HAB_KM2","70.2",""
"2014","ITH20","HAB_KM2","87.4",""
"2014","ITH31","HAB_KM2","318.7",""
"2014","ITH32","HAB_KM2","324.1",""
"2014","ITH33","HAB_KM2","58.1",""
"2014","ITH34","HAB_KM2","368.1",""
"2014","ITH35","HAB_KM2","393.9",""
"2014","ITH36","HAB_KM2","445.9",""
"2014","ITH37","HAB_KM2","142.4",""
"2014","ITH41","HAB_KM2","145.2",""
"2014","ITH42","HAB_KM2","113.6",""
"2014","ITH43","HAB_KM2","310.5",""
"2014","ITH44","HAB_KM2","1,117.9",""
"2014","ITH51","HAB_KM2","115.4",""
"2014","ITH52","HAB_KM2","133.5",""
"2014","ITH53","HAB_KM2","238.4",""
"2014","ITH54","HAB_KM2","267.9",""
"2014","ITH55","HAB_KM2","275.6",""
"2014","ITH56","HAB_KM2","138.9",""
"2014","ITH57","HAB_KM2","218.7",""
"2014","ITH58","HAB_KM2","169.6",""
"2014","ITH59","HAB_KM2","387.0",""
"2014","ITI11","HAB_KM2","177.5",""
"2014","ITI12","HAB_KM2","227.8",""
"2014","ITI13","HAB_KM2","306.9",""
"2014","ITI14","HAB_KM2","290.6",""
"2014","ITI15","HAB_KM2","701.2",""
"2014","ITI16","HAB_KM2","282.9",""
"2014","ITI17","HAB_KM2","175.7",""
"2014","ITI18","HAB_KM2","108.2",""
"2014","ITI19","HAB_KM2","71.5",""
"2014","ITI1A","HAB_KM2","50.8",""
"2014","ITI21","HAB_KM2","108.0",""
"2014","ITI22","HAB_KM2","110.3",""
"2014","ITI31","HAB_KM2","141.7",""
"2014","ITI32","HAB_KM2","250.8",""
"2014","ITI33","HAB_KM2","116.7",""
"2014","ITI34","HAB_KM2","172.2",""
"2014","ITI35","HAB_KM2","204.4",""
"2014","ITI41","HAB_KM2","93.3",""
"2014","ITI42","HAB_KM2","58.6",""
"2014","ITI43","HAB_KM2","819.6",""
"2014","ITI44","HAB_KM2","256.9",""
"2014","ITI45","HAB_KM2","154.7",""
"2014","ITF11","HAB_KM2","61.1",""
"2014","ITF12","HAB_KM2","162.1",""
"2014","ITF13","HAB_KM2","276.4",""
"2014","ITF14","HAB_KM2","154.7",""
"2014","ITF21","HAB_KM2","57.8",""
"2014","ITF22","HAB_KM2","79.2",""
"2014","ITF31","HAB_KM2","354.7",""
"2014","ITF32","HAB_KM2","139.2",""
"2014","ITF33","HAB_KM2","2,687.4",""
"2014","ITF34","HAB_KM2","155.7",""
"2014","ITF35","HAB_KM2","229.0",""
"2014","ITF43","HAB_KM2","243.8",""
"2014","ITF44","HAB_KM2","218.4",""
"2014","ITF45","HAB_KM2","292.6",""
"2014","ITF46","HAB_KM2","90.6",""
"2014","ITF47","HAB_KM2","327.3",""
"2014","ITF48","HAB_KM2","255.4",""
"2014","ITF51","HAB_KM2","59.0",""
"2014","ITF52","HAB_KM2","60.3",""
"2014","ITF61","HAB_KM2","110.8",""
"2014","ITF62","HAB_KM2","102.8",""
"2014","ITF63","HAB_KM2","155.1",""
"2014","ITF64","HAB_KM2","144.7",""
"2014","ITF65","HAB_KM2","180.3",""
"2014","ITG11","HAB_KM2","178.4",""
"2014","ITG12","HAB_KM2","257.9",""
"2014","ITG13","HAB_KM2","204.4",""
"2014","ITG14","HAB_KM2","148.7",""
"2014","ITG15","HAB_KM2","130.3",""
"2014","ITG16","HAB_KM2","68.0",""
"2014","ITG17","HAB_KM2","318.1",""
"2014","ITG18","HAB_KM2","198.4",""
"2014","ITG19","HAB_KM2","193.8",""
"2014","ITG25","HAB_KM2","78.2",""
"2014","ITG26","HAB_KM2","40.5",""
"2014","ITG27","HAB_KM2","123.3",""
"2014","ITG28","HAB_KM2","54.0",""
"2014","ITG29","HAB_KM2","47.1",""
"2014","ITG2A","HAB_KM2","31.3",""
"2014","ITG2B","HAB_KM2","66.6",""
"2014","ITG2C","HAB_KM2","86.1",""
"2014","CY000","HAB_KM2","92.5",""
"2014","LV003","HAB_KM2","19.5",""
"2014","LV005","HAB_KM2","20.5",""
"2014","LV006","HAB_KM2","2,599.9",""
"2014","LV007","HAB_KM2","37.6",""
"2014","LV008","HAB_KM2","13.6",""
"2014","LV009","HAB_KM2","23.4",""
"2014","LT011","HAB_KM2","85.5",""
"2014","LT021","HAB_KM2","28.7",""
"2014","LT022","HAB_KM2","74.8",""
"2014","LT023","HAB_KM2","70.2",""
"2014","LT024","HAB_KM2","35.0",""
"2014","LT025","HAB_KM2","30.9",""
"2014","LT026","HAB_KM2","34.0",""
"2014","LT027","HAB_KM2","24.2",""
"2014","LT028","HAB_KM2","34.2",""
"2014","LT029","HAB_KM2","21.2",""
"2014","LT001","HAB_KM2","28.7",""
"2014","LT002","HAB_KM2","74.8",""
"2014","LT003","HAB_KM2","70.2",""
"2014","LT004","HAB_KM2","35.0",""
"2014","LT005","HAB_KM2","30.9",""
"2014","LT006","HAB_KM2","34.0",""
"2014","LT007","HAB_KM2","24.2",""
"2014","LT008","HAB_KM2","34.2",""
"2014","LT009","HAB_KM2","21.2",""
"2014","LT00A","HAB_KM2","85.5",""
"2014","LU000","HAB_KM2","215.1",""
"2014","HU110","HAB_KM2","3,433.6",""
"2014","HU120","HAB_KM2","194.8",""
"2014","HU101","HAB_KM2","3,335.5",""
"2014","HU102","HAB_KM2","191.4",""
"2014","HU211","HAB_KM2","97.5",""
"2014","HU212","HAB_KM2","135.3",""
"2014","HU213","HAB_KM2","83.2",""
"2014","HU221","HAB_KM2","108.8",""
"2014","HU222","HAB_KM2","76.3",""
"2014","HU223","HAB_KM2","75.1",""
"2014","HU231","HAB_KM2","85.0",""
"2014","HU232","HAB_KM2","54.7",""
"2014","HU233","HAB_KM2","62.4",""
"2014","HU311","HAB_KM2","93.4",""
"2014","HU312","HAB_KM2","84.8",""
"2014","HU313","HAB_KM2","77.6",""
"2014","HU321","HAB_KM2","88.3",""
"2014","HU322","HAB_KM2","69.9",""
"2014","HU323","HAB_KM2","96.0",""
"2014","HU331","HAB_KM2","61.7",""
"2014","HU332","HAB_KM2","63.4",""
"2014","HU333","HAB_KM2","97.2",""
"2014","MT001","HAB_KM2","1,631.4",""
"2014","MT002","HAB_KM2","457.9",""
"2014","NL111","HAB_KM2","180.6",""
"2014","NL112","HAB_KM2","178.2",""
"2014","NL113","HAB_KM2","314.1",""
"2014","NL121","HAB_KM2","205.9",""
"2014","NL122","HAB_KM2","176.4",""
"2014","NL123","HAB_KM2","187.3",""
"2014","NL124","HAB_KM2","208.6",""
"2014","NL125","HAB_KM2","168.1",""
"2014","NL126","HAB_KM2","191.2",""
"2014","NL131","HAB_KM2","182.0",""
"2014","NL132","HAB_KM2","186.7",""
"2014","NL133","HAB_KM2","189.8",""
"2014","NL211","HAB_KM2","255.3",""
"2014","NL212","HAB_KM2","367.3",""
"2014","NL213","HAB_KM2","420.8",""
"2014","NL221","HAB_KM2","364.3",""
"2014","NL224","HAB_KM2","153.6",""
"2014","NL225","HAB_KM2","445.6",""
"2014","NL226","HAB_KM2","1,038.3",""
"2014","NL230","HAB_KM2","283.9",""
"2014","NL310","HAB_KM2","913.4",""
"2014","NL321","HAB_KM2","343.4",""
"2014","NL322","HAB_KM2","868.9",""
"2014","NL323","HAB_KM2","669.1",""
"2014","NL324","HAB_KM2","1,416.6",""
"2014","NL325","HAB_KM2","1,292.8",""
"2014","NL326","HAB_KM2","1,836.1",""
"2014","NL327","HAB_KM2","2,194.7",""
"2014","NL328","HAB_KM2","341.9",""
"2014","NL329","HAB_KM2","6,647.7",""
"2014","NL332","HAB_KM2","3,310.0",""
"2014","NL333","HAB_KM2","1,476.1",""
"2014","NL337","HAB_KM2","1,500.4",""
"2014","NL338","HAB_KM2","702.0",""
"2014","NL339","HAB_KM2","1,145.9",""
"2014","NL33A","HAB_KM2","859.7",""
"2014","NL33B","HAB_KM2","649.9",""
"2014","NL33C","HAB_KM2","1,184.6",""
"2014","NL341","HAB_KM2","144.7",""
"2014","NL342","HAB_KM2","261.5",""
"2014","NL411","HAB_KM2","511.5",""
"2014","NL412","HAB_KM2","519.5",""
"2014","NL413","HAB_KM2","476.8",""
"2014","NL414","HAB_KM2","521.9",""
"2014","NL421","HAB_KM2","337.2",""
"2014","NL422","HAB_KM2","353.9",""
"2014","NL423","HAB_KM2","927.8",""
"2014","AT111","HAB_KM2","54.1",""
"2014","AT112","HAB_KM2","100.3",""
"2014","AT113","HAB_KM2","67.1",""
"2014","AT121","HAB_KM2","73.3",""
"2014","AT122","HAB_KM2","76.0",""
"2014","AT123","HAB_KM2","123.4",""
"2014","AT124","HAB_KM2","47.9",""
"2014","AT125","HAB_KM2","51.6",""
"2014","AT126","HAB_KM2","118.3",""
"2014","AT127","HAB_KM2","227.0",""
"2014","AT130","HAB_KM2","4,511.5",""
"2014","AT211","HAB_KM2","143.2",""
"2014","AT212","HAB_KM2","30.9",""
"2014","AT213","HAB_KM2","45.2",""
"2014","AT221","HAB_KM2","343.6",""
"2014","AT222","HAB_KM2","24.5",""
"2014","AT223","HAB_KM2","50.2",""
"2014","AT224","HAB_KM2","79.8",""
"2014","AT225","HAB_KM2","87.0",""
"2014","AT226","HAB_KM2","33.4",""
"2014","AT311","HAB_KM2","99.9",""
"2014","AT312","HAB_KM2","331.6",""
"2014","AT313","HAB_KM2","77.9",""
"2014","AT314","HAB_KM2","68.9",""
"2014","AT315","HAB_KM2","97.0",""
"2014","AT321","HAB_KM2","20.3",""
"2014","AT322","HAB_KM2","37.7",""
"2014","AT323","HAB_KM2","208.8",""
"2014","AT331","HAB_KM2","26.1",""
"2014","AT332","HAB_KM2","142.7",""
"2014","AT333","HAB_KM2","24.4",""
"2014","AT334","HAB_KM2","30.8",""
"2014","AT335","HAB_KM2","62.9",""
"2014","AT341","HAB_KM2","47.6",""
"2014","AT342","HAB_KM2","424.5",""
"2014","PL113","HAB_KM2","2,421.4",""
"2014","PL114","HAB_KM2","174.1",""
"2014","PL115","HAB_KM2","99.6",""
"2014","PL116","HAB_KM2","79.7",""
"2014","PL117","HAB_KM2","89.9",""
"2014","PL127","HAB_KM2","3,450.9",""
"2014","PL128","HAB_KM2","108.0",""
"2014","PL129","HAB_KM2","159.5",""
"2014","PL12A","HAB_KM2","186.1",""
"2014","PL12B","HAB_KM2","65.7",""
"2014","PL12C","HAB_KM2","101.1",""
"2014","PL12D","HAB_KM2","59.6",""
"2014","PL12E","HAB_KM2","65.8",""
"2014","PL213","HAB_KM2","2,357.1",""
"2014","PL214","HAB_KM2","174.8",""
"2014","PL217","HAB_KM2","175.8",""
"2014","PL218","HAB_KM2","150.8",""
"2014","PL219","HAB_KM2","127.5",""
"2014","PL21A","HAB_KM2","276.2",""
"2014","PL224","HAB_KM2","171.3",""
"2014","PL225","HAB_KM2","285.1",""
"2014","PL227","HAB_KM2","472.9",""
"2014","PL228","HAB_KM2","280.1",""
"2014","PL229","HAB_KM2","543.8",""
"2014","PL22A","HAB_KM2","1,980.8",""
"2014","PL22B","HAB_KM2","388.7",""
"2014","PL22C","HAB_KM2","432.9",""
"2014","PL311","HAB_KM2","51.4",""
"2014","PL312","HAB_KM2","68.4",""
"2014","PL314","HAB_KM2","169.3",""
"2014","PL315","HAB_KM2","86.9",""
"2014","PL323","HAB_KM2","87.0",""
"2014","PL324","HAB_KM2","91.6",""
"2014","PL325","HAB_KM2","175.1",""
"2014","PL326","HAB_KM2","136.6",""
"2014","PL331","HAB_KM2","153.3",""
"2014","PL332","HAB_KM2","73.1",""
"2014","PL343","HAB_KM2","98.8",""
"2014","PL344","HAB_KM2","44.9",""
"2014","PL345","HAB_KM2","44.2",""
"2014","PL411","HAB_KM2","64.0",""
"2014","PL414","HAB_KM2","104.1",""
"2014","PL415","HAB_KM2","2,118.6",""
"2014","PL416","HAB_KM2","115.8",""
"2014","PL417","HAB_KM2","93.0",""
"2014","PL418","HAB_KM2","127.0",""
"2014","PL424","HAB_KM2","1,738.6",""
"2014","PL426","HAB_KM2","82.4",""
"2014","PL427","HAB_KM2","42.6",""
"2014","PL428","HAB_KM2","69.1",""
"2014","PL431","HAB_KM2","63.5",""
"2014","PL432","HAB_KM2","80.4",""
"2014","PL514","HAB_KM2","2,193.4",""
"2014","PL515","HAB_KM2","101.9",""
"2014","PL516","HAB_KM2","130.0",""
"2014","PL517","HAB_KM2","158.7",""
"2014","PL518","HAB_KM2","89.7",""
"2014","PL523","HAB_KM2","91.7",""
"2014","PL524","HAB_KM2","111.5",""
"2014","PL613","HAB_KM2","269.5",""
"2014","PL616","HAB_KM2","97.5",""
"2014","PL617","HAB_KM2","92.8",""
"2014","PL618","HAB_KM2","57.0",""
"2014","PL619","HAB_KM2","101.7",""
"2014","PL621","HAB_KM2","73.9",""
"2014","PL622","HAB_KM2","61.2",""
"2014","PL623","HAB_KM2","48.4",""
"2014","PL633","HAB_KM2","1,847.4",""
"2014","PL634","HAB_KM2","130.8",""
"2014","PL636","HAB_KM2","64.8",""
"2014","PL637","HAB_KM2","55.6",""
"2014","PL638","HAB_KM2","106.1",""
"2014","PL711","HAB_KM2","2,413.1",""
"2014","PL712","HAB_KM2","174.1",""
"2014","PL713","HAB_KM2","99.6",""
"2014","PL714","HAB_KM2","79.7",""
"2014","PL715","HAB_KM2","90.0",""
"2014","PL721","HAB_KM2","152.8",""
"2014","PL722","HAB_KM2","73.2",""
"2014","PL811","HAB_KM2","51.4",""
"2014","PL812","HAB_KM2","68.4",""
"2014","PL814","HAB_KM2","169.4",""
"2014","PL815","HAB_KM2","87.1",""
"2014","PL821","HAB_KM2","86.4",""
"2014","PL822","HAB_KM2","91.6",""
"2014","PL823","HAB_KM2","174.4",""
"2014","PL824","HAB_KM2","136.4",""
"2014","PL841","HAB_KM2","98.2",""
"2014","PL842","HAB_KM2","44.8",""
"2014","PL843","HAB_KM2","44.0",""
"2014","PL911","HAB_KM2","3,410.0",""
"2014","PL912","HAB_KM2","198.9",""
"2014","PL913","HAB_KM2","251.6",""
"2014","PL921","HAB_KM2","107.7",""
"2014","PL922","HAB_KM2","65.4",""
"2014","PL923","HAB_KM2","100.6",""
"2014","PL924","HAB_KM2","59.5",""
"2014","PL925","HAB_KM2","69.9",""
"2014","PL926","HAB_KM2","103.3",""
"2014","PT111","HAB_KM2","107.7",""
"2014","PT112","HAB_KM2","327.6",""
"2014","PT119","HAB_KM2","290.1",""
"2014","PT11A","HAB_KM2","850.6",""
"2014","PT11B","HAB_KM2","31.1",""
"2014","PT11C","HAB_KM2","233.0",""
"2014","PT11D","HAB_KM2","49.2",""
"2014","PT11E","HAB_KM2","20.4",""
"2014","PT150","HAB_KM2","88.4",""
"2014","PT16B","HAB_KM2","161.8",""
"2014","PT16D","HAB_KM2","215.8",""
"2014","PT16E","HAB_KM2","102.9",""
"2014","PT16F","HAB_KM2","118.5",""
"2014","PT16G","HAB_KM2","80.6",""
"2014","PT16H","HAB_KM2","18.4",""
"2014","PT16I","HAB_KM2","71.9",""
"2014","PT16J","HAB_KM2","35.7",""
"2014","PT170","HAB_KM2","931.5",""
"2014","PT181","HAB_KM2","18.2",""
"2014","PT184","HAB_KM2","14.4",""
"2014","PT185","HAB_KM2","57.3",""
"2014","PT186","HAB_KM2","18.6",""
"2014","PT187","HAB_KM2","21.8",""
"2014","PT200","HAB_KM2","106.3",""
"2014","PT300","HAB_KM2","324.6",""
"2014","RO111","HAB_KM2","77.3",""
"2014","RO112","HAB_KM2","53.7",""
"2014","RO113","HAB_KM2","106.3",""
"2014","RO114","HAB_KM2","75.4",""
"2014","RO115","HAB_KM2","78.2",""
"2014","RO116","HAB_KM2","57.7",""
"2014","RO121","HAB_KM2","54.5",""
"2014","RO122","HAB_KM2","103.9",""
"2014","RO123","HAB_KM2","56.5",""
"2014","RO124","HAB_KM2","47.0",""
